ensembl_id,efo_id_norm,target_name,disease_name,phase,label
ENSG00000212907,MONDO_0005575,MT-ND4L,colorectal cancer,1,0
ENSG00000212907,MONDO_0008315,MT-ND4L,prostate cancer,2,0
ENSG00000212907,MONDO_0019391,MT-ND4L,Fanconi anemia,2,0
ENSG00000212907,MONDO_0021063,MT-ND4L,malignant colon neoplasm,2,0
ENSG00000212907,MP_0001845,MT-ND4L,inflammation,1,0
ENSG00000213619,EFO_0000199,NDUFS3,oral squamous cell carcinoma,2,0
ENSG00000213619,EFO_0000348,NDUFS3,clear cell adenocarcinoma,1,0
ENSG00000213619,EFO_0000400,NDUFS3,diabetes mellitus,4,1
ENSG00000213619,EFO_0000545,NDUFS3,infertility,2,0
ENSG00000213619,EFO_0000616,NDUFS3,neoplasm,1,0
ENSG00000213619,EFO_0000673,NDUFS3,prostate adenocarcinoma,2,0
ENSG00000213619,EFO_0001071,NDUFS3,lung carcinoma,2,0
ENSG00000213619,EFO_0001378,NDUFS3,multiple myeloma,1,0
ENSG00000213619,EFO_0002618,NDUFS3,pancreatic carcinoma,1,0
ENSG00000213619,EFO_0003144,NDUFS3,heart failure,2,0
ENSG00000213619,EFO_0004208,NDUFS3,Vitiligo,2,0
ENSG00000213619,EFO_0006859,NDUFS3,head and neck malignant neoplasia,1,0
ENSG00000213619,EFO_0008520,NDUFS3,primary progressive multiple sclerosis,2,0
ENSG00000213619,EFO_0008522,NDUFS3,secondary progressive multiple sclerosis,2,0
ENSG00000213619,EFO_1000783,NDUFS3,diabetic neuropathy,1,0
ENSG00000213619,EFO_1001459,NDUFS3,diabetic foot,2,0
ENSG00000213619,EFO_1001818,NDUFS3,oral submucous fibrosis,1,0
ENSG00000213619,HP_0000842,NDUFS3,Hyperinsulinemia,2,0
ENSG00000213619,MONDO_0004126,NDUFS3,thyroiditis,2,0
ENSG00000213619,MONDO_0005148,NDUFS3,type 2 diabetes mellitus,4,1
ENSG00000213619,MONDO_0005184,NDUFS3,pancreatic ductal adenocarcinoma,2,0
ENSG00000213619,MONDO_0005301,NDUFS3,multiple sclerosis,2,0
ENSG00000213619,MONDO_0005575,NDUFS3,colorectal cancer,1,0
ENSG00000213619,MONDO_0008315,NDUFS3,prostate cancer,2,0
ENSG00000213619,MONDO_0019391,NDUFS3,Fanconi anemia,2,0
ENSG00000213619,MONDO_0021063,NDUFS3,malignant colon neoplasm,2,0
ENSG00000213619,MP_0001845,NDUFS3,inflammation,1,0
ENSG00000213694,EFO_0000305,S1PR3,breast carcinoma,1,0
ENSG00000213694,EFO_0000384,S1PR3,Crohn's disease,2,0
ENSG00000213694,EFO_0000676,S1PR3,psoriasis,2,0
ENSG00000213694,EFO_0000729,S1PR3,ulcerative colitis,2,0
ENSG00000213694,EFO_0003767,S1PR3,inflammatory bowel disease,1,0
ENSG00000213694,EFO_0003929,S1PR3,relapsing-remitting multiple sclerosis,4,1
ENSG00000213694,MONDO_0004976,S1PR3,amyotrophic lateral sclerosis,2,0
ENSG00000213694,MONDO_0005301,S1PR3,multiple sclerosis,4,1
ENSG00000213694,MONDO_0007915,S1PR3,systemic lupus erythematosus,1,0
ENSG00000213741,EFO_0000095,RPS29,chronic lymphocytic leukemia,1,0
ENSG00000213741,EFO_0000403,RPS29,diffuse large B-cell lymphoma,2,0
ENSG00000213741,EFO_0000474,RPS29,epilepsy,2,0
ENSG00000213741,EFO_0000508,RPS29,genetic disorder,2,0
ENSG00000213741,EFO_0000616,RPS29,neoplasm,1,0
ENSG00000213741,EFO_0003086,RPS29,kidney disease,1,0
ENSG00000213741,EFO_0004197,RPS29,hepatitis B virus infection,2,0
ENSG00000213741,EFO_0004289,RPS29,lymphoid leukemia,1,0
ENSG00000213741,EFO_0005952,RPS29,non-Hodgkins lymphoma,2,0
ENSG00000213741,EFO_1001938,RPS29,B-cell non-Hodgkins lymphoma,1,0
ENSG00000213741,MONDO_0004736,RPS29,inborn disorder of amino acid metabolism,2,0
ENSG00000213741,MONDO_0010311,RPS29,Becker muscular dystrophy,2,0
ENSG00000213741,MONDO_0010602,RPS29,hemophilia A,2,0
ENSG00000213741,MONDO_0010604,RPS29,hemophilia B,2,0
ENSG00000213741,MONDO_0010679,RPS29,Duchenne muscular dystrophy,4,1
ENSG00000213741,MONDO_0016239,RPS29,cystinosis,2,0
ENSG00000213741,MONDO_0018965,RPS29,Alport syndrome,2,0
ENSG00000213741,MONDO_0019172,RPS29,aniridia,2,0
ENSG00000213741,MONDO_0019249,RPS29,mucopolysaccharidosis,1,0
ENSG00000213741,MONDO_0020121,RPS29,muscular dystrophy,2,0
ENSG00000213741,MONDO_0100135,RPS29,Dravet syndrome,2,0
ENSG00000213903,EFO_0000341,LTB4R,chronic obstructive pulmonary disease,2,0
ENSG00000213903,EFO_0000616,LTB4R,neoplasm,1,0
ENSG00000213903,EFO_0000685,LTB4R,rheumatoid arthritis,2,0
ENSG00000213903,EFO_0003818,LTB4R,lung disease,2,0
ENSG00000213903,EFO_0003860,LTB4R,pancreatic neoplasm,2,0
ENSG00000213903,EFO_1000359,LTB4R,Malignant Pancreatic Neoplasm,2,0
ENSG00000213903,HP_0001399,LTB4R,Hepatic failure,1,0
ENSG00000213903,MONDO_0004979,LTB4R,asthma,2,0
ENSG00000213903,MONDO_0009061,LTB4R,cystic fibrosis,2,0
ENSG00000213903,MONDO_0100244,LTB4R,paroxysmal nocturnal hemoglobinuria,2,0
ENSG00000213906,EFO_0000685,LTB4R2,rheumatoid arthritis,2,0
ENSG00000213906,MONDO_0100244,LTB4R2,paroxysmal nocturnal hemoglobinuria,2,0
ENSG00000213923,EFO_0000183,CSNK1E,Hodgkins lymphoma,1,0
ENSG00000213923,EFO_1000630,CSNK1E,marginal zone B-cell lymphoma,4,1
ENSG00000213923,MONDO_0018906,CSNK1E,follicular lymphoma,4,1
ENSG00000214042,EFO_0000398,IFNA7,dermatomyositis,1,0
ENSG00000214042,EFO_0000676,IFNA7,psoriasis,1,0
ENSG00000214042,EFO_0000681,IFNA7,renal cell carcinoma,4,1
ENSG00000214042,MONDO_0007915,IFNA7,systemic lupus erythematosus,2,0
ENSG00000215018,EFO_0000712,COL28A1,stroke,2,0
ENSG00000215018,EFO_0000759,COL28A1,lipoma,2,0
ENSG00000215018,EFO_0003899,COL28A1,contracture,2,0
ENSG00000215018,EFO_0003907,COL28A1,deep vein thrombosis,2,0
ENSG00000215018,EFO_0003966,COL28A1,eye disease,4,1
ENSG00000215018,EFO_0004229,COL28A1,Dupuytren Contracture,4,1
ENSG00000215018,EFO_0009085,COL28A1,arterial occlusive disease,2,0
ENSG00000215018,EFO_0009321,COL28A1,diabetic macular edema,2,0
ENSG00000215018,EFO_0009606,COL28A1,macular degeneration,2,0
ENSG00000215018,EFO_1000438,COL28A1,Palmar Fibromatosis,4,1
ENSG00000215018,EFO_1000466,COL28A1,Penile Fibromatosis,4,1
ENSG00000215018,EFO_1000941,COL28A1,frozen shoulder,2,0
ENSG00000215018,EFO_1001157,COL28A1,retinal vein occlusion,1,0
ENSG00000215018,EFO_1001231,COL28A1,uveitis,1,0
ENSG00000215018,EFO_1001434,COL28A1,Tendinopathy,1,0
ENSG00000215018,EFO_1001459,COL28A1,diabetic foot,1,0
ENSG00000215018,HP_0000479,COL28A1,Abnormal retinal morphology,4,1
ENSG00000215018,HP_0003549,COL28A1,Abnormality of connective tissue,4,1
ENSG00000215018,HP_0012227,COL28A1,Urethral stricture,2,0
ENSG00000215018,HP_0200042,COL28A1,Skin ulcer,4,1
ENSG00000215018,MONDO_0019338,COL28A1,sarcoidosis,4,1
ENSG00000215018,MONDO_0043839,COL28A1,ulcer disease,4,1
ENSG00000215182,HP_0002894,MUC5AC,Neoplasm of the pancreas,2,0
ENSG00000215182,MONDO_0005575,MUC5AC,colorectal cancer,2,0
ENSG00000215440,EFO_0000198,NPEPL1,myelodysplastic syndrome,2,0
ENSG00000215440,EFO_0000222,NPEPL1,acute myeloid leukemia,2,0
ENSG00000215440,EFO_0000616,NPEPL1,neoplasm,1,0
ENSG00000215440,MONDO_0015667,NPEPL1,acute myeloid leukemia by FAB classification,2,0
ENSG00000215644,EFO_0000400,GCGR,diabetes mellitus,4,1
ENSG00000215644,EFO_0001421,GCGR,liver disease,1,0
ENSG00000215644,EFO_0003884,GCGR,chronic kidney disease,2,0
ENSG00000215644,EFO_0007214,GCGR,common cold,1,0
ENSG00000215644,EFO_0007318,GCGR,hyperinsulinemic hypoglycemia,2,0
ENSG00000215644,GO_0030073,GCGR,insulin secretion,1,0
ENSG00000215644,HP_0000083,GCGR,Renal insufficiency,2,0
ENSG00000215644,HP_0000842,GCGR,Hyperinsulinemia,2,0
ENSG00000215644,HP_0001399,GCGR,Hepatic failure,1,0
ENSG00000215644,HP_0001943,GCGR,Hypoglycemia,4,1
ENSG00000215644,HP_0003074,GCGR,Hyperglycemia,1,0
ENSG00000215644,MONDO_0005147,GCGR,type 1 diabetes mellitus,4,1
ENSG00000215644,MONDO_0024327,GCGR,chronic renal failure syndrome,1,0
ENSG00000220205,EFO_0004143,VAMP2,carpal tunnel syndrome,2,0
ENSG00000220205,EFO_1000632,VAMP2,cerebral palsy,1,0
ENSG00000220205,HP_0000473,VAMP2,Torticollis,4,1
ENSG00000220205,HP_0001332,VAMP2,Dystonia,4,1
ENSG00000220205,HP_0200042,VAMP2,Skin ulcer,2,0
ENSG00000220205,MONDO_0005180,VAMP2,Parkinson disease,4,1
ENSG00000221867,EFO_0000181,MAGEA3,head and neck squamous cell carcinoma,1,0
ENSG00000221867,EFO_0000199,MAGEA3,oral squamous cell carcinoma,2,0
ENSG00000221867,EFO_0000389,MAGEA3,cutaneous melanoma,1,0
ENSG00000221867,EFO_0000707,MAGEA3,squamous cell carcinoma,2,0
ENSG00000221867,EFO_0000756,MAGEA3,melanoma,2,0
ENSG00000221867,EFO_0001378,MAGEA3,multiple myeloma,2,0
ENSG00000221867,EFO_0006859,MAGEA3,head and neck malignant neoplasia,2,0
ENSG00000221867,MONDO_0001187,MAGEA3,urinary bladder cancer,1,0
ENSG00000222028,EFO_0000095,PSMB11,chronic lymphocytic leukemia,1,0
ENSG00000222028,EFO_0000183,PSMB11,Hodgkins lymphoma,2,0
ENSG00000222028,EFO_0000191,PSMB11,MALT lymphoma,2,0
ENSG00000222028,EFO_0000198,PSMB11,myelodysplastic syndrome,2,0
ENSG00000222028,EFO_0000211,PSMB11,unspecified peripheral T-cell lymphoma,1,0
ENSG00000222028,EFO_0000220,PSMB11,acute lymphoblastic leukemia,1,0
ENSG00000222028,EFO_0000222,PSMB11,acute myeloid leukemia,2,0
ENSG00000222028,EFO_0000308,PSMB11,bronchoalveolar adenocarcinoma,2,0
ENSG00000222028,EFO_0000565,PSMB11,leukemia,2,0
ENSG00000222028,EFO_0000574,PSMB11,lymphoma,2,0
ENSG00000222028,EFO_0000588,PSMB11,mesothelioma,2,0
ENSG00000222028,EFO_0000616,PSMB11,neoplasm,4,1
ENSG00000222028,EFO_0000673,PSMB11,prostate adenocarcinoma,1,0
ENSG00000222028,EFO_0000681,PSMB11,renal cell carcinoma,1,0
ENSG00000222028,EFO_0000702,PSMB11,small cell lung carcinoma,1,0
ENSG00000222028,EFO_0000764,PSMB11,HIV infection,1,0
ENSG00000222028,EFO_0001378,PSMB11,multiple myeloma,4,1
ENSG00000222028,EFO_0003060,PSMB11,non-small cell lung carcinoma,2,0
ENSG00000222028,EFO_0005761,PSMB11,lupus nephritis,1,0
ENSG00000222028,EFO_0005952,PSMB11,non-Hodgkins lymphoma,2,0
ENSG00000222028,EFO_0007160,PSMB11,autoimmune thrombocytopenic purpura,2,0
ENSG00000222028,EFO_0009441,PSMB11,Waldenstrom macroglobulinemia,2,0
ENSG00000222028,EFO_1000028,PSMB11,ependymoma,2,0
ENSG00000222028,EFO_1001264,PSMB11,"Anemia, Hemolytic, Autoimmune",2,0
ENSG00000222028,EFO_1001469,PSMB11,Mantle cell lymphoma,4,1
ENSG00000222028,EFO_1001875,PSMB11,amyloidosis,4,1
ENSG00000222028,EFO_1001951,PSMB11,colorectal carcinoma,2,0
ENSG00000222028,MONDO_0000873,PSMB11,lymphoblastic lymphoma,1,0
ENSG00000222028,MONDO_0001023,PSMB11,prolymphocytic leukemia,1,0
ENSG00000222028,MONDO_0002120,PSMB11,neuroendocrine carcinoma,2,0
ENSG00000222028,MONDO_0002367,PSMB11,kidney cancer,2,0
ENSG00000222028,MONDO_0004992,PSMB11,cancer,1,0
ENSG00000222028,MONDO_0007254,PSMB11,breast cancer,1,0
ENSG00000222028,MONDO_0008315,PSMB11,prostate cancer,2,0
ENSG00000222028,MONDO_0015459,PSMB11,nasopharyngeal carcinoma,2,0
ENSG00000222028,MONDO_0016700,PSMB11,anaplastic ependymoma,2,0
ENSG00000222028,MONDO_0018906,PSMB11,follicular lymphoma,2,0
ENSG00000222028,MONDO_0019438,PSMB11,AL amyloidosis,2,0
ENSG00000222028,MONDO_0020547,PSMB11,chronic graft versus host disease,2,0
ENSG00000222028,MONDO_0044881,PSMB11,hematopoietic and lymphoid cell neoplasm,2,0
ENSG00000222028,MONDO_0100342,PSMB11,malignant glioma,1,0
ENSG00000226979,EFO_0000685,LTA,rheumatoid arthritis,2,0
ENSG00000226979,EFO_0000699,LTA,Sjogren syndrome,2,0
ENSG00000226979,EFO_0004220,LTA,chronic hepatitis C virus infection,1,0
ENSG00000226979,EFO_0008522,LTA,secondary progressive multiple sclerosis,1,0
ENSG00000227507,EFO_0000685,LTB,rheumatoid arthritis,2,0
ENSG00000227507,EFO_0000699,LTB,Sjogren syndrome,2,0
ENSG00000227507,EFO_0004220,LTB,chronic hepatitis C virus infection,1,0
ENSG00000227507,EFO_0008522,LTB,secondary progressive multiple sclerosis,1,0
ENSG00000228083,EFO_0000398,IFNA14,dermatomyositis,1,0
ENSG00000228083,EFO_0000676,IFNA14,psoriasis,1,0
ENSG00000228083,EFO_0000681,IFNA14,renal cell carcinoma,4,1
ENSG00000228083,MONDO_0007915,IFNA14,systemic lupus erythematosus,2,0
ENSG00000228716,EFO_0000211,DHFR,unspecified peripheral T-cell lymphoma,4,1
ENSG00000228716,EFO_0000220,DHFR,acute lymphoblastic leukemia,4,1
ENSG00000228716,EFO_0000228,DHFR,adenocarcinoma,4,1
ENSG00000228716,EFO_0000232,DHFR,adenoma,4,1
ENSG00000228716,EFO_0000305,DHFR,breast carcinoma,4,1
ENSG00000228716,EFO_0000365,DHFR,colorectal adenocarcinoma,1,0
ENSG00000228716,EFO_0000540,DHFR,immune system disease,4,1
ENSG00000228716,EFO_0000588,DHFR,mesothelioma,4,1
ENSG00000228716,EFO_0000616,DHFR,neoplasm,4,1
ENSG00000228716,EFO_0000676,DHFR,psoriasis,4,1
ENSG00000228716,EFO_0000685,DHFR,rheumatoid arthritis,4,1
ENSG00000228716,EFO_0000729,DHFR,ulcerative colitis,2,0
ENSG00000228716,EFO_0000764,DHFR,HIV infection,1,0
ENSG00000228716,EFO_0000770,DHFR,malignant pleural mesothelioma,4,1
ENSG00000228716,EFO_0001068,DHFR,malaria,1,0
ENSG00000228716,EFO_0001075,DHFR,ovarian carcinoma,2,0
ENSG00000228716,EFO_0001378,DHFR,multiple myeloma,1,0
ENSG00000228716,EFO_0002609,DHFR,juvenile idiopathic arthritis,4,1
ENSG00000228716,EFO_0002618,DHFR,pancreatic carcinoma,2,0
ENSG00000228716,EFO_0002893,DHFR,choriocarcinoma,4,1
ENSG00000228716,EFO_0002913,DHFR,Cutaneous T-cell lymphoma,1,0
ENSG00000228716,EFO_0003050,DHFR,large cell lung carcinoma,4,1
ENSG00000228716,EFO_0003060,DHFR,non-small cell lung carcinoma,4,1
ENSG00000228716,EFO_0003778,DHFR,psoriatic arthritis,4,1
ENSG00000228716,EFO_0003833,DHFR,brain neoplasm,1,0
ENSG00000228716,EFO_0004142,DHFR,colorectal neoplasm,2,0
ENSG00000228716,EFO_0004252,DHFR,nasopharyngeal neoplasm,2,0
ENSG00000228716,EFO_0004274,DHFR,gout,2,0
ENSG00000228716,EFO_0004599,DHFR,acute graft vs. host disease,2,0
ENSG00000228716,EFO_0004991,DHFR,Myasthenia gravis,2,0
ENSG00000228716,EFO_0005856,DHFR,arthritis,4,1
ENSG00000228716,EFO_0005952,DHFR,non-Hodgkins lymphoma,4,1
ENSG00000228716,EFO_0006818,DHFR,stricture,2,0
ENSG00000228716,EFO_0006861,DHFR,male breast carcinoma,2,0
ENSG00000228716,EFO_0008528,DHFR,urothelial carcinoma,2,0
ENSG00000228716,EFO_0009259,DHFR,skin carcinoma,2,0
ENSG00000228716,EFO_0009260,DHFR,non-melanoma skin carcinoma,2,0
ENSG00000228716,EFO_0009708,DHFR,metastasis,2,0
ENSG00000228716,EFO_0009784,DHFR,central serous retinopathy,2,0
ENSG00000228716,EFO_0009907,DHFR,Desmoid-type fibromatosis,2,0
ENSG00000228716,EFO_1000318,DHFR,Langerhans Cell Histiocytosis,2,0
ENSG00000228716,EFO_1000355,DHFR,Malignant Mesothelioma,4,1
ENSG00000228716,EFO_1000576,DHFR,Thymic Carcinoma,2,0
ENSG00000228716,EFO_1000581,DHFR,Thymoma,2,0
ENSG00000228716,EFO_1000657,DHFR,rectum cancer,2,0
ENSG00000228716,EFO_1001012,DHFR,leptomeningeal metastasis,4,1
ENSG00000228716,EFO_1001051,DHFR,mycosis fungoides,4,1
ENSG00000228716,EFO_1001480,DHFR,metastatic colorectal cancer,2,0
ENSG00000228716,EFO_1001901,DHFR,neuroendocrine neoplasm,2,0
ENSG00000228716,MONDO_0000430,DHFR,mature T-cell and NK-cell non-Hodgkin lymphoma,4,1
ENSG00000228716,MONDO_0000873,DHFR,lymphoblastic lymphoma,2,0
ENSG00000228716,MONDO_0001056,DHFR,gastric cancer,2,0
ENSG00000228716,MONDO_0002041,DHFR,fungal infectious disease,4,1
ENSG00000228716,MONDO_0002087,DHFR,peritoneum cancer,2,0
ENSG00000228716,MONDO_0002108,DHFR,thyroid cancer,2,0
ENSG00000228716,MONDO_0002406,DHFR,dermatitis,1,0
ENSG00000228716,MONDO_0002691,DHFR,liver cancer,2,0
ENSG00000228716,MONDO_0002898,DHFR,skin cancer,2,0
ENSG00000228716,MONDO_0004355,DHFR,childhood leukemia,4,1
ENSG00000228716,MONDO_0004986,DHFR,urinary bladder carcinoma,2,0
ENSG00000228716,MONDO_0005090,DHFR,schizophrenia,2,0
ENSG00000228716,MONDO_0005301,DHFR,multiple sclerosis,1,0
ENSG00000228716,MONDO_0005575,DHFR,colorectal cancer,2,0
ENSG00000228716,MONDO_0007254,DHFR,breast cancer,4,1
ENSG00000228716,MONDO_0008170,DHFR,ovarian cancer,2,0
ENSG00000228716,MONDO_0008315,DHFR,prostate cancer,2,0
ENSG00000228716,MONDO_0008903,DHFR,lung cancer,4,1
ENSG00000228716,MONDO_0008978,DHFR,chordoma,1,0
ENSG00000228716,MONDO_0011962,DHFR,endometrial cancer,2,0
ENSG00000228716,MONDO_0015760,DHFR,T-cell non-Hodgkin lymphoma,4,1
ENSG00000228716,MONDO_0018906,DHFR,follicular lymphoma,2,0
ENSG00000228716,MONDO_0019200,DHFR,retinitis pigmentosa,2,0
ENSG00000228716,MONDO_0100096,DHFR,COVID-19,1,0
ENSG00000229117,EFO_0000095,RPL41,chronic lymphocytic leukemia,1,0
ENSG00000229117,EFO_0000403,RPL41,diffuse large B-cell lymphoma,2,0
ENSG00000229117,EFO_0000474,RPL41,epilepsy,2,0
ENSG00000229117,EFO_0000508,RPL41,genetic disorder,2,0
ENSG00000229117,EFO_0000616,RPL41,neoplasm,1,0
ENSG00000229117,EFO_0003086,RPL41,kidney disease,1,0
ENSG00000229117,EFO_0004197,RPL41,hepatitis B virus infection,2,0
ENSG00000229117,EFO_0004289,RPL41,lymphoid leukemia,1,0
ENSG00000229117,EFO_0005952,RPL41,non-Hodgkins lymphoma,2,0
ENSG00000229117,EFO_1001938,RPL41,B-cell non-Hodgkins lymphoma,1,0
ENSG00000229117,MONDO_0004736,RPL41,inborn disorder of amino acid metabolism,2,0
ENSG00000229117,MONDO_0010311,RPL41,Becker muscular dystrophy,2,0
ENSG00000229117,MONDO_0010602,RPL41,hemophilia A,2,0
ENSG00000229117,MONDO_0010604,RPL41,hemophilia B,2,0
ENSG00000229117,MONDO_0010679,RPL41,Duchenne muscular dystrophy,4,1
ENSG00000229117,MONDO_0016239,RPL41,cystinosis,2,0
ENSG00000229117,MONDO_0018965,RPL41,Alport syndrome,2,0
ENSG00000229117,MONDO_0019172,RPL41,aniridia,2,0
ENSG00000229117,MONDO_0019249,RPL41,mucopolysaccharidosis,1,0
ENSG00000229117,MONDO_0020121,RPL41,muscular dystrophy,2,0
ENSG00000229117,MONDO_0100135,RPL41,Dravet syndrome,2,0
ENSG00000231500,EFO_0000095,RPS18,chronic lymphocytic leukemia,1,0
ENSG00000231500,EFO_0000403,RPS18,diffuse large B-cell lymphoma,2,0
ENSG00000231500,EFO_0000474,RPS18,epilepsy,2,0
ENSG00000231500,EFO_0000508,RPS18,genetic disorder,2,0
ENSG00000231500,EFO_0000616,RPS18,neoplasm,1,0
ENSG00000231500,EFO_0003086,RPS18,kidney disease,1,0
ENSG00000231500,EFO_0004197,RPS18,hepatitis B virus infection,2,0
ENSG00000231500,EFO_0004289,RPS18,lymphoid leukemia,1,0
ENSG00000231500,EFO_0005952,RPS18,non-Hodgkins lymphoma,2,0
ENSG00000231500,EFO_1001938,RPS18,B-cell non-Hodgkins lymphoma,1,0
ENSG00000231500,MONDO_0004736,RPS18,inborn disorder of amino acid metabolism,2,0
ENSG00000231500,MONDO_0010311,RPS18,Becker muscular dystrophy,2,0
ENSG00000231500,MONDO_0010602,RPS18,hemophilia A,2,0
ENSG00000231500,MONDO_0010604,RPS18,hemophilia B,2,0
ENSG00000231500,MONDO_0010679,RPS18,Duchenne muscular dystrophy,4,1
ENSG00000231500,MONDO_0016239,RPS18,cystinosis,2,0
ENSG00000231500,MONDO_0018965,RPS18,Alport syndrome,2,0
ENSG00000231500,MONDO_0019172,RPS18,aniridia,2,0
ENSG00000231500,MONDO_0019249,RPS18,mucopolysaccharidosis,1,0
ENSG00000231500,MONDO_0020121,RPS18,muscular dystrophy,2,0
ENSG00000231500,MONDO_0100135,RPS18,Dravet syndrome,2,0
ENSG00000232810,EFO_0000095,TNF,chronic lymphocytic leukemia,1,0
ENSG00000232810,EFO_0000198,TNF,myelodysplastic syndrome,2,0
ENSG00000232810,EFO_0000284,TNF,benign prostatic hyperplasia,2,0
ENSG00000232810,EFO_0000384,TNF,Crohn's disease,4,1
ENSG00000232810,EFO_0000398,TNF,dermatomyositis,2,0
ENSG00000232810,EFO_0000540,TNF,immune system disease,4,1
ENSG00000232810,EFO_0000565,TNF,leukemia,2,0
ENSG00000232810,EFO_0000616,TNF,neoplasm,4,1
ENSG00000232810,EFO_0000621,TNF,neuroblastoma,1,0
ENSG00000232810,EFO_0000673,TNF,prostate adenocarcinoma,2,0
ENSG00000232810,EFO_0000676,TNF,psoriasis,4,1
ENSG00000232810,EFO_0000685,TNF,rheumatoid arthritis,4,1
ENSG00000232810,EFO_0000699,TNF,Sjogren syndrome,2,0
ENSG00000232810,EFO_0000706,TNF,spondyloarthropathy,4,1
ENSG00000232810,EFO_0000713,TNF,subarachnoid hemorrhage,1,0
ENSG00000232810,EFO_0000729,TNF,ulcerative colitis,4,1
ENSG00000232810,EFO_0000764,TNF,HIV infection,1,0
ENSG00000232810,EFO_0001065,TNF,endometriosis,2,0
ENSG00000232810,EFO_0001365,TNF,age-related macular degeneration,2,0
ENSG00000232810,EFO_0002609,TNF,juvenile idiopathic arthritis,4,1
ENSG00000232810,EFO_0002687,TNF,ischemia reperfusion injury,2,0
ENSG00000232810,EFO_0003047,TNF,hepatitis C virus infection,2,0
ENSG00000232810,EFO_0003063,TNF,polymyositis,2,0
ENSG00000232810,EFO_0003778,TNF,psoriatic arthritis,4,1
ENSG00000232810,EFO_0003884,TNF,chronic kidney disease,2,0
ENSG00000232810,EFO_0003898,TNF,ankylosing spondylitis,4,1
ENSG00000232810,EFO_0004208,TNF,Vitiligo,2,0
ENSG00000232810,EFO_0004229,TNF,Dupuytren Contracture,2,0
ENSG00000232810,EFO_0004232,TNF,eosinophilic esophagitis,2,0
ENSG00000232810,EFO_0004236,TNF,focal segmental glomerulosclerosis,2,0
ENSG00000232810,EFO_0004599,TNF,acute graft vs. host disease,2,0
ENSG00000232810,EFO_0004616,TNF,"osteoarthritis, knee",2,0
ENSG00000232810,EFO_0004719,TNF,pemphigus vulgaris,2,0
ENSG00000232810,EFO_0004775,TNF,toxic epidermal necrolysis,2,0
ENSG00000232810,EFO_0005279,TNF,temporomandibular joint disorder,2,0
ENSG00000232810,EFO_0005761,TNF,lupus nephritis,2,0
ENSG00000232810,EFO_0005856,TNF,arthritis,4,1
ENSG00000232810,EFO_0007168,TNF,berylliosis,1,0
ENSG00000232810,EFO_0007323,TNF,inclusion body myositis,1,0
ENSG00000232810,EFO_0007430,TNF,persian gulf syndrome,1,0
ENSG00000232810,EFO_0007460,TNF,reactive arthritis,2,0
ENSG00000232810,EFO_0007462,TNF,REM sleep behavior disorder,2,0
ENSG00000232810,EFO_0007527,TNF,tropical spastic paraparesis,2,0
ENSG00000232810,EFO_0008997,TNF,synovitis,2,0
ENSG00000232810,EFO_0009321,TNF,diabetic macular edema,1,0
ENSG00000232810,EFO_0009426,TNF,necrosis,4,1
ENSG00000232810,EFO_0009448,TNF,pulmonary fibrosis,2,0
ENSG00000232810,EFO_0009688,TNF,stomatitis,2,0
ENSG00000232810,EFO_1000710,TNF,hidradenitis suppurativa,4,1
ENSG00000232810,EFO_1000726,TNF,lichen planus,2,0
ENSG00000232810,EFO_1000749,TNF,pemphigus,2,0
ENSG00000232810,EFO_1001082,TNF,panuveitis,4,1
ENSG00000232810,EFO_1001231,TNF,uveitis,4,1
ENSG00000232810,EFO_1001494,TNF,psoriasis vulgaris,4,1
ENSG00000232810,EFO_1001857,TNF,Takayasu arteritis,2,0
ENSG00000232810,HP_0000360,TNF,Tinnitus,2,0
ENSG00000232810,HP_0100727,TNF,Histiocytosis,2,0
ENSG00000232810,MONDO_0001718,TNF,scleritis,1,0
ENSG00000232810,MONDO_0002108,TNF,thyroid cancer,1,0
ENSG00000232810,MONDO_0003937,TNF,spondylitis,4,1
ENSG00000232810,MONDO_0004975,TNF,Alzheimer disease,2,0
ENSG00000232810,MONDO_0004985,TNF,bipolar disorder,2,0
ENSG00000232810,MONDO_0005041,TNF,glaucoma,1,0
ENSG00000232810,MONDO_0009735,TNF,Netherton syndrome,2,0
ENSG00000232810,MONDO_0017816,TNF,primary systemic amyloidosis,2,0
ENSG00000232810,MONDO_0018305,TNF,chronic granulomatous disease,1,0
ENSG00000232810,MONDO_0019391,TNF,Fanconi anemia,1,0
ENSG00000232810,MONDO_0022205,TNF,pustular psoriasis,4,1
ENSG00000232810,MONDO_0022518,TNF,autoimmune inner ear disease,1,0
ENSG00000232810,MONDO_0810000,TNF,choroidal neovascularization,2,0
ENSG00000232810,MP_0001845,TNF,inflammation,4,1
ENSG00000233816,EFO_0000398,IFNA13,dermatomyositis,1,0
ENSG00000233816,EFO_0000676,IFNA13,psoriasis,1,0
ENSG00000233816,EFO_0000681,IFNA13,renal cell carcinoma,4,1
ENSG00000233816,MONDO_0007915,IFNA13,systemic lupus erythematosus,2,0
ENSG00000233927,EFO_0000095,RPS28,chronic lymphocytic leukemia,1,0
ENSG00000233927,EFO_0000403,RPS28,diffuse large B-cell lymphoma,2,0
ENSG00000233927,EFO_0000474,RPS28,epilepsy,2,0
ENSG00000233927,EFO_0000508,RPS28,genetic disorder,2,0
ENSG00000233927,EFO_0000616,RPS28,neoplasm,1,0
