efo_id,efo_term,max_phase_for_ind,molecule_chembl_id
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL2105743
EFO:0005531,urticaria,4.0,CHEMBL1201589
EFO:0004234,erectile dysfunction,1.0,CHEMBL1503
EFO:0003948,gastroesophageal reflux disease,4.0,CHEMBL1503
Orphanet:79292,Fish-eye disease,1.0,CHEMBL46
HP:0002018,Nausea,4.0,CHEMBL46
EFO:0004242,obsessive-compulsive disorder,2.0,CHEMBL46
EFO:0004888,post operative nausea and vomiting,4.0,CHEMBL3186492
EFO:0004888,post operative nausea and vomiting,4.0,CHEMBL46
EFO:0000660,polycystic ovary syndrome,2.0,CHEMBL175247
EFO:0005230,anxiety,4.0,CHEMBL568
EFO:0000474,epilepsy,4.0,CHEMBL1068
HP:0001250,Seizure,4.0,CHEMBL1068
EFO:0005203,eating disorder,2.0,CHEMBL1200682
EFO:0005687,fibromyalgia,3.0,CHEMBL1200682
EFO:0003843,pain,4.0,CHEMBL1200890
EFO:0003843,pain,4.0,CHEMBL1200794
EFO:0005755,rheumatic disease,4.0,CHEMBL3989676
EFO:0003756,autism spectrum disorder,3.0,CHEMBL395429
MP:0001914,hemorrhage,4.0,CHEMBL395429
EFO:0000305,breast carcinoma,4.0,CHEMBL428647
EFO:0000503,gastric adenocarcinoma,3.0,CHEMBL428647
EFO:0000178,gastric carcinoma,3.0,CHEMBL428647
EFO:0000756,melanoma,3.0,CHEMBL428647
EFO:0002617,metastatic melanoma,3.0,CHEMBL428647
EFO:0003060,non-small cell lung carcinoma,4.0,CHEMBL428647
EFO:0000365,colorectal adenocarcinoma,4.0,CHEMBL1201827
EFO:0003948,gastroesophageal reflux disease,4.0,CHEMBL3989559
EFO:0003882,osteoporosis,3.0,CHEMBL2108078
EFO:0000691,sarcoma,4.0,CHEMBL1201733
EFO:0004239,chronic hepatitis B virus infection,4.0,CHEMBL1201560
EFO:0004220,chronic hepatitis C virus infection,4.0,CHEMBL1201560
EFO:0003047,hepatitis C virus infection,3.0,CHEMBL1201560
EFO:0000764,HIV infection,3.0,CHEMBL1201560
EFO:0004239,chronic hepatitis B virus infection,3.0,CHEMBL1201561
EFO:0004220,chronic hepatitis C virus infection,4.0,CHEMBL1201561
EFO:0003884,chronic kidney disease,3.0,CHEMBL628
EFO:0000474,epilepsy,4.0,CHEMBL1214124
HP:0001250,Seizure,4.0,CHEMBL1214124
EFO:0001073,obesity,4.0,CHEMBL1574
EFO:0001073,obesity,4.0,CHEMBL1200912
EFO:0000474,epilepsy,4.0,CHEMBL16
EFO:0000274,atopic eczema,4.0,CHEMBL1200686
EFO:0003095,non-alcoholic fatty liver disease,1.0,CHEMBL1715
EFO:0004616,"osteoarthritis, knee",2.0,CHEMBL527
EFO:0004599,acute graft vs. host disease,1.0,CHEMBL18442
EFO:0005752,eye inflammation,4.0,CHEMBL131
HP:0001742,Nasal congestion,4.0,CHEMBL131
EFO:0004255,nephrotic syndrome,4.0,CHEMBL131
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL131
EFO:1000391,Nasal Cavity Polyp,3.0,CHEMBL635
DOID:13406,pulmonary sarcoidosis,3.0,CHEMBL635
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL635
HP:0011868,Sciatica,3.0,CHEMBL635
EFO:0005297,Granulomatosis with Polyangiitis,3.0,CHEMBL635
EFO:0005687,fibromyalgia,4.0,CHEMBL1059
EFO:0004149,neuropathy,3.0,CHEMBL1059
EFO:0003843,pain,3.0,CHEMBL1059
EFO:0004263,partial epilepsy,3.0,CHEMBL1059
EFO:0004270,restless legs syndrome,3.0,CHEMBL1059
HP:0001250,Seizure,4.0,CHEMBL1059
EFO:0000545,infertility,3.0,CHEMBL103
EFO:0003917,premature birth,3.0,CHEMBL103
EFO:0000565,leukemia,2.0,CHEMBL526
EFO:0003948,gastroesophageal reflux disease,4.0,CHEMBL1200930
EFO:0004698,insomnia,4.0,CHEMBL1218
EFO:0000275,atrial fibrillation,3.0,CHEMBL1168
EFO:0003884,chronic kidney disease,3.0,CHEMBL1168
EFO:0000537,hypertension,4.0,CHEMBL1168
EFO:0003060,non-small cell lung carcinoma,4.0,CHEMBL1743062
EFO:0001365,age-related macular degeneration,3.0,CHEMBL1201825
EFO:0003770,diabetic retinopathy,4.0,CHEMBL1201825
EFO:0003839,retinopathy,2.0,CHEMBL1201825
HP:0004398,Peptic ulcer,4.0,CHEMBL2111286
EFO:0000407,dilated cardiomyopathy,2.0,CHEMBL1404
EFO:0000537,hypertension,4.0,CHEMBL3559672
EFO:0000365,colorectal adenocarcinoma,4.0,CHEMBL1946170
EFO:0000222,acute myeloid leukemia,2.0,CHEMBL1643
EFO:0004220,chronic hepatitis C virus infection,4.0,CHEMBL1643
EFO:0003047,hepatitis C virus infection,3.0,CHEMBL1643
EFO:0004274,gout,3.0,CHEMBL1201830
EFO:0001358,post-traumatic stress disorder,1.0,CHEMBL744
EFO:0003882,osteoporosis,4.0,CHEMBL1654
EFO:0005407,psychosis,4.0,CHEMBL85
EFO:0004599,acute graft vs. host disease,3.0,CHEMBL1201576
EFO:0004540,chronic fatigue syndrome,3.0,CHEMBL1201576
EFO:0000183,Hodgkins lymphoma,3.0,CHEMBL1201576
EFO:0000574,lymphoma,3.0,CHEMBL1201576
EFO:0004254,membranous glomerulonephritis,3.0,CHEMBL1201576
EFO:0000096,neoplasm of mature B-cells,3.0,CHEMBL1201576
EFO:0005952,non-Hodgkins lymphoma,4.0,CHEMBL1201576
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL1201576
EFO:0000717,systemic scleroderma,2.0,CHEMBL1201576
EFO:0000275,atrial fibrillation,4.0,CHEMBL198362
HP:0004936,Venous thrombosis,4.0,CHEMBL198362
HP:0002110,Bronchiectasis,3.0,CHEMBL193240
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL193240
EFO:0003095,non-alcoholic fatty liver disease,2.0,CHEMBL193240
MP:0001914,hemorrhage,4.0,CHEMBL1201832
EFO:0000764,HIV infection,1.0,CHEMBL843
Orphanet:309005,Disorder of lipid metabolism,3.0,CHEMBL1744447
HP:0003124,Hypercholesterolemia,4.0,CHEMBL1744447
EFO:0005687,fibromyalgia,2.0,CHEMBL1303
HP:0001250,Seizure,4.0,CHEMBL1201754
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL1082607
EFO:0000384,Crohn's disease,3.0,CHEMBL1201670
EFO:0000342,chronic pancreatitis,1.0,CHEMBL6067494
EFO:0003768,nicotine dependence,2.0,CHEMBL972
EFO:0001073,obesity,2.0,CHEMBL1200694
EFO:0001365,age-related macular degeneration,2.0,CHEMBL1737
EFO:0004234,erectile dysfunction,4.0,CHEMBL1737
EFO:0000712,stroke,1.0,CHEMBL1737
EFO:0000284,benign prostatic hyperplasia,4.0,CHEMBL24778
EFO:0000540,immune system disease,4.0,CHEMBL1743070
EFO:0000341,chronic obstructive pulmonary disease,3.0,CHEMBL1064
Orphanet:309005,Disorder of lipid metabolism,3.0,CHEMBL1064
HP:0003124,Hypercholesterolemia,4.0,CHEMBL1064
EFO:0000220,acute lymphoblastic leukemia,2.0,CHEMBL413
EFO:0003086,kidney disease,1.0,CHEMBL413
EFO:0000400,diabetes mellitus,1.0,CHEMBL1201174
EFO:0000495,fetal growth restriction,3.0,CHEMBL1201621
EFO:0000182,hepatocellular carcinoma,4.0,CHEMBL1200485
EFO:0000616,neoplasm,1.0,CHEMBL1200485
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL1200485
EFO:0003884,chronic kidney disease,3.0,CHEMBL1393
EFO:0003144,heart failure,4.0,CHEMBL1393
EFO:0000537,hypertension,4.0,CHEMBL1393
EFO:0003060,non-small cell lung carcinoma,3.0,CHEMBL1567
EFO:0000681,renal cell carcinoma,4.0,CHEMBL1567
EFO:0004698,insomnia,4.0,CHEMBL1083659
EFO:0000284,benign prostatic hyperplasia,4.0,CHEMBL779
EFO:0004234,erectile dysfunction,4.0,CHEMBL779
EFO:0006861,male breast carcinoma,2.0,CHEMBL786
EFO:0000284,benign prostatic hyperplasia,4.0,CHEMBL1200914
EFO:0003843,pain,4.0,CHEMBL1201777
EFO:0003894,acne,4.0,CHEMBL1657
EFO:0000676,psoriasis,4.0,CHEMBL1657
EFO:0000537,hypertension,4.0,CHEMBL1017
EFO:0000574,lymphoma,3.0,CHEMBL1201182
EFO:0000198,myelodysplastic syndrome,2.0,CHEMBL1201182
EFO:0000681,renal cell carcinoma,4.0,CHEMBL1201182
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL1201182
EFO:0003931,bone fracture,3.0,CHEMBL525610
EFO:0003882,osteoporosis,4.0,CHEMBL525610
EFO:0003854,postmenopausal osteoporosis,4.0,CHEMBL525610
EFO:0003144,heart failure,2.0,CHEMBL386630
EFO:0001663,prostate carcinoma,2.0,CHEMBL386630
EFO:0004714,sexual dysfunction,2.0,CHEMBL2107067
EFO:0000341,chronic obstructive pulmonary disease,3.0,CHEMBL1355736
HP:0006536,Airway obstruction,4.0,CHEMBL1355736
HP:0006536,Airway obstruction,4.0,CHEMBL1370561
EFO:0005952,non-Hodgkins lymphoma,1.0,CHEMBL727
EFO:0005407,psychosis,4.0,CHEMBL479
EFO:0002892,thyroid carcinoma,4.0,CHEMBL1201533
EFO:0005672,acute coronary syndrome,4.0,CHEMBL398435
EFO:0000612,myocardial infarction,4.0,CHEMBL398435
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL3545181
EFO:0002609,juvenile idiopathic arthritis,4.0,CHEMBL1237022
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL1237022
EFO:0000717,systemic scleroderma,4.0,CHEMBL1237022
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL2103743
EFO:0003768,nicotine dependence,2.0,CHEMBL1324
EFO:0000313,carcinoma,2.0,CHEMBL344159
EFO:0002610,cocaine dependence,3.0,CHEMBL220492
EFO:0000474,epilepsy,4.0,CHEMBL220492
EFO:0000565,leukemia,2.0,CHEMBL1607
EFO:0003843,pain,4.0,CHEMBL1237065
MP:0001914,hemorrhage,4.0,CHEMBL877
EFO:0003964,hip fracture,3.0,CHEMBL877
EFO:0000228,adenocarcinoma,2.0,CHEMBL1201585
EFO:0000305,breast carcinoma,4.0,CHEMBL1201585
EFO:0000313,carcinoma,2.0,CHEMBL1201585
EFO:0000305,breast carcinoma,4.0,CHEMBL1743082
EFO:0002687,ischemia reperfusion injury,1.0,CHEMBL1237119
EFO:0001361,pulmonary arterial hypertension,4.0,CHEMBL1237119
HP:0006536,Airway obstruction,4.0,CHEMBL1451
EFO:0003770,diabetic retinopathy,3.0,CHEMBL1504
EFO:0001663,prostate carcinoma,4.0,CHEMBL1200554
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL523299
EFO:0003898,ankylosing spondylitis,3.0,CHEMBL1201835
EFO:0000274,atopic eczema,2.0,CHEMBL1201835
EFO:0000676,psoriasis,4.0,CHEMBL1201835
EFO:0003843,pain,3.0,CHEMBL865
EFO:0000474,epilepsy,4.0,CHEMBL433
EFO:0000474,epilepsy,4.0,CHEMBL109
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL109
HP:0001250,Seizure,4.0,CHEMBL2105613
EFO:0000373,congestive heart failure,4.0,CHEMBL1069
EFO:0003144,heart failure,4.0,CHEMBL1069
EFO:0000537,hypertension,4.0,CHEMBL1069
EFO:0000588,mesothelioma,2.0,CHEMBL24828
EFO:0004319,smoking cessation,3.0,CHEMBL6067972
EFO:0006834,septic shock,3.0,CHEMBL373742
EFO:0000384,Crohn's disease,4.0,CHEMBL1743087
EFO:0000756,melanoma,4.0,CHEMBL1229517
EFO:0002610,cocaine dependence,2.0,CHEMBL89598
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL1084172
EFO:0000220,acute lymphoblastic leukemia,3.0,CHEMBL501867
EFO:0004193,basal cell carcinoma,4.0,CHEMBL473417
EFO:0002939,medulloblastoma,2.0,CHEMBL473417
EFO:0000616,neoplasm,4.0,CHEMBL473417
EFO:0000764,HIV infection,2.0,CHEMBL98
EFO:0001378,multiple myeloma,3.0,CHEMBL98
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL98
EFO:0000275,atrial fibrillation,4.0,CHEMBL1200879
EFO:0000275,atrial fibrillation,3.0,CHEMBL1200772
EFO:0003768,nicotine dependence,2.0,CHEMBL93
EFO:0000228,adenocarcinoma,1.0,CHEMBL4303669
EFO:0001416,cervical adenocarcinoma,2.0,CHEMBL4303669
EFO:0001378,multiple myeloma,4.0,CHEMBL4303669
EFO:0004261,osteitis deformans,4.0,CHEMBL4303669
EFO:0003882,osteoporosis,4.0,CHEMBL4303669
EFO:0000637,osteosarcoma,2.0,CHEMBL4303669
EFO:0001663,prostate carcinoma,4.0,CHEMBL4303669
EFO:0000474,epilepsy,4.0,CHEMBL750
EFO:0003898,ankylosing spondylitis,2.0,CHEMBL1201823
EFO:0000384,Crohn's disease,3.0,CHEMBL1201823
EFO:0004208,Vitiligo,1.0,CHEMBL1201823
EFO:0000384,Crohn's disease,4.0,CHEMBL1201580
EFO:0004236,focal segmental glomerulosclerosis,2.0,CHEMBL1201580
EFO:0003778,psoriatic arthritis,4.0,CHEMBL1201580
EFO:0003843,pain,2.0,CHEMBL477
EFO:0000365,colorectal adenocarcinoma,4.0,CHEMBL1742982
EFO:0003770,diabetic retinopathy,4.0,CHEMBL1742982
EFO:0004599,acute graft vs. host disease,2.0,CHEMBL1201587
EFO:0000095,chronic lymphocytic leukemia,4.0,CHEMBL1201587
EFO:0003882,osteoporosis,4.0,CHEMBL675
EFO:0003854,postmenopausal osteoporosis,4.0,CHEMBL675
EFO:0004911,familial hypercholesterolemia,4.0,CHEMBL2109540
EFO:0000319,cardiovascular disease,3.0,CHEMBL1467
EFO:0000555,irritable bowel syndrome,4.0,CHEMBL1200885
EFO:0005230,anxiety,4.0,CHEMBL661
EFO:0003888,attention deficit hyperactivity disorder,4.0,CHEMBL405
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL1201570
EFO:0000712,stroke,4.0,CHEMBL231779
HP:0004936,Venous thrombosis,4.0,CHEMBL231779
EFO:0003898,ankylosing spondylitis,3.0,CHEMBL514800
EFO:0003780,Behcet's syndrome,4.0,CHEMBL514800
EFO:0000676,psoriasis,4.0,CHEMBL514800
EFO:0003778,psoriatic arthritis,4.0,CHEMBL514800
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL514800
EFO:0000764,HIV infection,1.0,CHEMBL1471
EFO:0003060,non-small cell lung carcinoma,1.0,CHEMBL1201192
EFO:0000545,infertility,3.0,CHEMBL25
EFO:0000712,stroke,4.0,CHEMBL25
EFO:0003884,chronic kidney disease,3.0,CHEMBL393220
EFO:0003956,seasonal allergic rhinitis,2.0,CHEMBL517712
EFO:0004234,erectile dysfunction,4.0,CHEMBL1963681
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL1489
EFO:0003811,refractory anemia with excess blasts,4.0,CHEMBL1489
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL1542
EFO:0006803,vasculitis,3.0,CHEMBL1542
EFO:0005854,allergic rhinitis,4.0,CHEMBL1200809
EFO:0003956,seasonal allergic rhinitis,4.0,CHEMBL1200809
EFO:0002610,cocaine dependence,2.0,CHEMBL701
EFO:0003768,nicotine dependence,2.0,CHEMBL701
EFO:0000616,neoplasm,1.0,CHEMBL1201439
EFO:0003882,osteoporosis,3.0,CHEMBL2106615
EFO:0005854,allergic rhinitis,4.0,CHEMBL1200500
EFO:1000391,Nasal Cavity Polyp,2.0,CHEMBL1200500
EFO:0000685,rheumatoid arthritis,2.0,CHEMBL1789843
EFO:0000717,systemic scleroderma,2.0,CHEMBL1789843
HP:0001541,Ascites,2.0,CHEMBL1201583
EFO:0000616,neoplasm,4.0,CHEMBL1201583
EFO:0003839,retinopathy,3.0,CHEMBL1201583
EFO:0004190,open-angle glaucoma,4.0,CHEMBL1200963
EFO:0000612,myocardial infarction,3.0,CHEMBL5314348
EFO:0000341,chronic obstructive pulmonary disease,2.0,CHEMBL957
EFO:0000768,idiopathic pulmonary fibrosis,3.0,CHEMBL957
EFO:0004190,open-angle glaucoma,4.0,CHEMBL220491
EFO:0000384,Crohn's disease,4.0,CHEMBL1370
EFO:0004232,eosinophilic esophagitis,3.0,CHEMBL1370
HP:0001742,Nasal congestion,4.0,CHEMBL1370
EFO:0003956,seasonal allergic rhinitis,4.0,CHEMBL1370
EFO:0003144,heart failure,4.0,CHEMBL1072
EFO:0005611,opioid dependence,4.0,CHEMBL511142
EFO:0000181,head and neck squamous cell carcinoma,2.0,CHEMBL1201748
EFO:0000673,prostate adenocarcinoma,4.0,CHEMBL1201748
EFO:0003894,acne,2.0,CHEMBL1200666
EFO:0004274,gout,3.0,CHEMBL1201834
EFO:0004288,colonic neoplasm,4.0,CHEMBL1773
EFO:0000401,diabetic nephropathy,4.0,CHEMBL1560
EFO:0000519,glioblastoma multiforme,4.0,CHEMBL513
EFO:0002939,medulloblastoma,4.0,CHEMBL513
EFO:0001378,multiple myeloma,4.0,CHEMBL513
EFO:0000474,epilepsy,2.0,CHEMBL723
Orphanet:733,Familial adenomatous polyposis,4.0,CHEMBL118
EFO:0000668,preeclampsia,2.0,CHEMBL118
EFO:0003060,non-small cell lung carcinoma,4.0,CHEMBL2403108
EFO:0003778,psoriatic arthritis,4.0,CHEMBL1201831
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL1201577
EFO:0003884,chronic kidney disease,3.0,CHEMBL1042
EFO:0000764,HIV infection,3.0,CHEMBL1042
EFO:0003106,pneumonia,1.0,CHEMBL1042
EFO:0003929,relapsing-remitting multiple sclerosis,3.0,CHEMBL1042
EFO:0005854,allergic rhinitis,4.0,CHEMBL2040682
EFO:0003956,seasonal allergic rhinitis,4.0,CHEMBL2040682
HP:0004398,Peptic ulcer,4.0,CHEMBL30
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL1750
EFO:0005762,neuropathic pain,1.0,CHEMBL452
EFO:0003843,pain,3.0,CHEMBL1705
EFO:0000198,myelodysplastic syndrome,3.0,CHEMBL160
EFO:0000676,psoriasis,4.0,CHEMBL160
EFO:0000319,cardiovascular disease,4.0,CHEMBL61593
EFO:0000574,lymphoma,3.0,CHEMBL803
EFO:0000339,chronic myelogenous leukemia,4.0,CHEMBL1421
EFO:0000222,acute myeloid leukemia,3.0,CHEMBL1563
EFO:0000565,leukemia,3.0,CHEMBL1201129
EFO:0000616,neoplasm,4.0,CHEMBL1201129
EFO:0001378,multiple myeloma,1.0,CHEMBL1201550
EFO:0000537,hypertension,4.0,CHEMBL1200515
MP:0001914,hemorrhage,3.0,CHEMBL1533
EFO:0005752,eye inflammation,4.0,CHEMBL1201109
HP:0011950,Bronchiolitis,3.0,CHEMBL384467
EFO:0000616,neoplasm,4.0,CHEMBL384467
EFO:0003948,gastroesophageal reflux disease,4.0,CHEMBL1201863
EFO:0003888,attention deficit hyperactivity disorder,4.0,CHEMBL612
EFO:0000474,epilepsy,4.0,CHEMBL12
EFO:0000537,hypertension,4.0,CHEMBL181
EFO:0001073,obesity,3.0,CHEMBL181
EFO:0003898,ankylosing spondylitis,3.0,CHEMBL139
EFO:0004193,basal cell carcinoma,2.0,CHEMBL139
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL139
EFO:0003929,relapsing-remitting multiple sclerosis,4.0,CHEMBL2107333
EFO:0000764,HIV infection,1.0,CHEMBL932
EFO:0002610,cocaine dependence,2.0,CHEMBL964
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL3545252
EFO:0000616,neoplasm,1.0,CHEMBL1200810
EFO:0000588,mesothelioma,3.0,CHEMBL359744
EFO:0001075,ovarian carcinoma,4.0,CHEMBL359744
EFO:0000365,colorectal adenocarcinoma,2.0,CHEMBL1200699
EFO:0000649,periodontitis,4.0,CHEMBL1200699
EFO:0000555,irritable bowel syndrome,2.0,CHEMBL465
EFO:0000284,benign prostatic hyperplasia,4.0,CHEMBL1200969
EFO:0001663,prostate carcinoma,4.0,CHEMBL1082407
EFO:0000275,atrial fibrillation,2.0,CHEMBL1095097
EFO:0000612,myocardial infarction,4.0,CHEMBL1174
EFO:0003060,non-small cell lung carcinoma,2.0,CHEMBL1683544
EFO:0000474,epilepsy,4.0,CHEMBL58323
EFO:0004263,partial epilepsy,4.0,CHEMBL58323
EFO:0005567,malignant peritoneal mesothelioma,2.0,CHEMBL1079742
EFO:0002618,pancreatic carcinoma,4.0,CHEMBL1079742
EFO:0000713,subarachnoid hemorrhage,1.0,CHEMBL1201572
EFO:0000616,neoplasm,4.0,CHEMBL691
EFO:0003843,pain,3.0,CHEMBL622
EFO:0000676,psoriasis,4.0,CHEMBL464
EFO:0000313,carcinoma,3.0,CHEMBL1908360
EFO:0005221,cholangiocarcinoma,2.0,CHEMBL1908360
EFO:0000519,glioblastoma multiforme,2.0,CHEMBL1908360
EFO:0000182,hepatocellular carcinoma,2.0,CHEMBL1908360
EFO:0000195,metabolic syndrome,3.0,CHEMBL1138
EFO:0000474,epilepsy,4.0,CHEMBL41355
EFO:0000474,epilepsy,4.0,CHEMBL1094
EFO:0000232,adenoma,3.0,CHEMBL596
EFO:0001422,cirrhosis of liver,3.0,CHEMBL1201567
EFO:0000565,leukemia,3.0,CHEMBL1201567
EFO:0000616,neoplasm,4.0,CHEMBL1201567
EFO:0000305,breast carcinoma,2.0,CHEMBL1501
EFO:0002496,actinic keratosis,4.0,CHEMBL185
EFO:0000341,chronic obstructive pulmonary disease,4.0,CHEMBL1676
HP:0006536,Airway obstruction,4.0,CHEMBL1676
EFO:0005854,allergic rhinitis,4.0,CHEMBL1473
EFO:1000391,Nasal Cavity Polyp,4.0,CHEMBL1473
EFO:0003144,heart failure,4.0,CHEMBL35
HP:0000989,Pruritus,3.0,CHEMBL940
EFO:0001071,lung carcinoma,3.0,CHEMBL939
EFO:0000707,squamous cell carcinoma,3.0,CHEMBL939
EFO:0000305,breast carcinoma,4.0,CHEMBL1637
EFO:0000565,leukemia,2.0,CHEMBL1637
EFO:0000222,acute myeloid leukemia,4.0,CHEMBL1201506
EFO:0000400,diabetes mellitus,4.0,CHEMBL472
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL1201833
EFO:0000706,spondyloarthropathy,3.0,CHEMBL1201833
EFO:0000729,ulcerative colitis,4.0,CHEMBL1201833
EFO:0000545,infertility,3.0,CHEMBL1201509
EFO:0000676,psoriasis,4.0,CHEMBL1200908
EFO:0003843,pain,4.0,CHEMBL1237055
EFO:0000479,essential thrombocythemia,3.0,CHEMBL467
EFO:0002429,polycythemia vera,3.0,CHEMBL467
EFO:0003882,osteoporosis,4.0,CHEMBL3989569
EFO:0000574,lymphoma,3.0,CHEMBL1873475
EFO:0002616,macroglobulinemia,4.0,CHEMBL1873475
EFO:0003918,obstructive sleep apnea,3.0,CHEMBL521
EFO:0004616,"osteoarthritis, knee",1.0,CHEMBL521
EFO:0000341,chronic obstructive pulmonary disease,2.0,CHEMBL494
EFO:0000220,acute lymphoblastic leukemia,4.0,CHEMBL1642
EFO:0000565,leukemia,3.0,CHEMBL1642
EFO:0000691,sarcoma,3.0,CHEMBL1642
EFO:0000702,small cell lung carcinoma,2.0,CHEMBL1642
EFO:0000717,systemic scleroderma,2.0,CHEMBL1642
EFO:0003898,ankylosing spondylitis,4.0,CHEMBL6
EFO:0005752,eye inflammation,4.0,CHEMBL6
EFO:0003047,hepatitis C virus infection,2.0,CHEMBL1201581
EFO:0000400,diabetes mellitus,4.0,CHEMBL2104391
EFO:0000400,diabetes mellitus,4.0,CHEMBL1201497
EFO:0000400,diabetes mellitus,4.0,CHEMBL1201538
EFO:0000400,diabetes mellitus,4.0,CHEMBL1201629
EFO:0000400,diabetes mellitus,4.0,CHEMBL1201630
EFO:0003929,relapsing-remitting multiple sclerosis,3.0,CHEMBL1201562
EFO:0000729,ulcerative colitis,2.0,CHEMBL1201562
EFO:0003929,relapsing-remitting multiple sclerosis,3.0,CHEMBL1201563
EFO:0002617,metastatic melanoma,4.0,CHEMBL1789844
EFO:0003060,non-small cell lung carcinoma,4.0,CHEMBL1789844
EFO:0002618,pancreatic carcinoma,2.0,CHEMBL1789844
HP:0001742,Nasal congestion,4.0,CHEMBL2134724
HP:0003124,Hypercholesterolemia,3.0,CHEMBL1513
EFO:0002496,actinic keratosis,2.0,CHEMBL547
EFO:0000621,neuroblastoma,3.0,CHEMBL547
EFO:0003144,heart failure,4.0,CHEMBL2145077
EFO:0000677,mental or behavioural disorder,1.0,CHEMBL741
EFO:0004247,mood disorder,3.0,CHEMBL741
HP:0001510,Growth delay,2.0,CHEMBL1444
EFO:0000731,uterine fibroid,3.0,CHEMBL1200775
EFO:0000474,epilepsy,4.0,CHEMBL1286
EFO:0005407,psychosis,4.0,CHEMBL1764
EFO:0000313,carcinoma,2.0,CHEMBL79
EFO:0003917,premature birth,1.0,CHEMBL79
EFO:0003103,urinary tract infection,2.0,CHEMBL79
EFO:0003144,heart failure,2.0,CHEMBL4084119
EFO:0003956,seasonal allergic rhinitis,4.0,CHEMBL998
HP:0000093,Proteinuria,4.0,CHEMBL995
EFO:0000764,HIV infection,2.0,CHEMBL503
HP:0002019,Constipation,4.0,CHEMBL1201134
EFO:0001073,obesity,4.0,CHEMBL781
EFO:0000384,Crohn's disease,2.0,CHEMBL1201716
EFO:0003843,pain,3.0,CHEMBL599
EFO:0003843,pain,4.0,CHEMBL1701
EFO:0000555,irritable bowel syndrome,3.0,CHEMBL704
EFO:0000474,epilepsy,4.0,CHEMBL450
EFO:0000676,psoriasis,4.0,CHEMBL34259
HP:0001945,Fever,4.0,CHEMBL1341
EFO:0000319,cardiovascular disease,4.0,CHEMBL1577
EFO:0004701,methamphetamine dependence,2.0,CHEMBL796
EFO:0000319,cardiovascular disease,4.0,CHEMBL878
EFO:0000612,myocardial infarction,4.0,CHEMBL2062335
EFO:0003047,hepatitis C virus infection,2.0,CHEMBL1276308
EFO:0000574,lymphoma,3.0,CHEMBL1417019
EFO:0000274,atopic eczema,2.0,CHEMBL1161
EFO:1000391,Nasal Cavity Polyp,4.0,CHEMBL1161
HP:0001742,Nasal congestion,4.0,CHEMBL1161
EFO:0000676,psoriasis,2.0,CHEMBL1161
EFO:0005854,allergic rhinitis,4.0,CHEMBL1200681
EFO:0003956,seasonal allergic rhinitis,4.0,CHEMBL1200681
EFO:0004194,IGA glomerulonephritis,3.0,CHEMBL1456
EFO:0004255,nephrotic syndrome,3.0,CHEMBL1456
EFO:0005755,rheumatic disease,4.0,CHEMBL1070
EFO:0003843,pain,4.0,CHEMBL1201132
EFO:0004329,alcohol drinking,2.0,CHEMBL19019
EFO:0000764,HIV infection,3.0,CHEMBL19019
EFO:0001073,obesity,3.0,CHEMBL19019
EFO:0003843,pain,3.0,CHEMBL19019
HP:0002829,Arthralgia,4.0,CHEMBL154
EFO:0000685,rheumatoid arthritis,4.0,CHEMBL154
EFO:0000537,hypertension,1.0,CHEMBL1201668
EFO:0001072,memory impairment,1.0,CHEMBL3
EFO:0004888,post operative nausea and vomiting,2.0,CHEMBL3
HP:0011950,Bronchiolitis,3.0,CHEMBL1200689
EFO:0003818,lung disease,3.0,CHEMBL1200689
EFO:0003882,osteoporosis,3.0,CHEMBL730
EFO:0005952,non-Hodgkins lymphoma,2.0,CHEMBL2108738
EFO:0000676,psoriasis,2.0,CHEMBL1201156
EFO:0000565,leukemia,3.0,CHEMBL1201836
EFO:0000685,rheumatoid arthritis,3.0,CHEMBL1201836
EFO:0004699,gambling behaviour,3.0,CHEMBL715
EFO:0000616,neoplasm,4.0,CHEMBL521686
EFO:0001075,ovarian carcinoma,4.0,CHEMBL521686
