ensembl_id,efo_id_norm,overall_score,literature,somatic_mutation,clinical,affected_pathway,rna_expression,genetic_association,genetic_literature,animal_model
ENSG00000141506,EFO_0001421,0.05132026926580067,0.03343619386863916,0.0,0.08274613634158175,0.0,0.0,0.0,0.0,0.0
ENSG00000149295,EFO_0001421,0.04923108414062868,0.2266943283231779,0.0,0.06079307976116211,0.0,0.0,0.060602654562941186,0.0,0.0
ENSG00000164270,EFO_0001421,0.049100117807167235,0.09549231534191396,0.0,0.07599134970145263,0.0,0.0,0.0,0.0,0.0
ENSG00000125675,EFO_0001421,0.048620283105187435,0.32389201939419143,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000133019,EFO_0001421,0.04857804910471199,0.2686128971027718,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.255756486555209
ENSG00000197891,EFO_0001421,0.046013051221992986,0.2978979117063145,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000171509,EFO_0001421,0.04441586231855465,0.2453528223733439,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000074966,EFO_0001421,0.04434444950862693,0.2430034493786452,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000148795,EFO_0001421,0.04430454389655892,0.24169061534474576,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000168959,EFO_0001421,0.04421373430042267,0.23870311754094906,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000169313,EFO_0001421,0.04419384402528112,0.23804875769539777,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000103546,EFO_0001421,0.042637874037003844,0.1868597080736246,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000065675,EFO_0001421,0.0407571123830228,0.12498550589896919,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000175344,EFO_0001421,0.04066180557402954,0.12185005662192365,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000269858,EFO_0001421,0.04061959316473011,0.12046133246235555,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000183134,EFO_0001421,0.04045099388924799,0.11491467234431302,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000155511,EFO_0001421,0.040255972366177416,0.10849876040707403,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000164418,EFO_0001421,0.03950934092122542,0.08393571974898306,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000120251,EFO_0001421,0.0394028300603267,0.0804316741794161,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000169836,EFO_0001421,0.03929798195054444,0.07698233059642332,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000036530,EFO_0001421,0.038703890968107786,0.05743763949767797,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000122012,EFO_0001421,0.03801539449715141,0.034787151196664985,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000169676,EFO_0001421,0.03787680205164465,0.030227670214577826,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000163873,EFO_0001421,0.037327565323154885,0.012158615952232422,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000185518,EFO_0001421,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000105737,EFO_0001421,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000152578,EFO_0001421,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,EFO_0006505,0.09080396140524283,0.5555892392571768,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000064012,EFO_0010282,0.7094863381644441,0.9195259638599427,0.8273923405599323,0.1866243742131689,0.0,0.0,0.295017318056961,0.0,0.33762956672355404
ENSG00000176890,EFO_0010282,0.6876782756507244,0.9685390116573803,0.0,0.9950390244778863,0.4128709192796561,0.0,0.18237923928348632,0.0,0.0
ENSG00000137285,EFO_0010282,0.6767336785476602,0.644027116019687,0.0,0.9804755946267207,0.0,0.0,0.473552825630311,0.0,0.0
ENSG00000164270,EFO_0010282,0.6607571944785868,0.33140217484480416,0.0,0.9761440278998064,0.0,0.0,0.3308380508795343,0.0,0.0
ENSG00000198033,EFO_0010282,0.6541868533541905,0.01823792392834863,0.0,0.9804754043607111,0.0,0.0,0.30466242486918466,0.0,0.0
ENSG00000188229,EFO_0010282,0.6525794010793028,0.3349489257753427,0.0,0.9804755946267207,0.3153641012610284,0.0,0.08946072794894597,0.0,0.0
ENSG00000123416,EFO_0010282,0.6197095873637758,0.777996207630853,0.0,0.9804754043607111,0.0,0.0,0.0,0.0,0.0
ENSG00000167553,EFO_0010282,0.6188027422784662,0.7481623815153693,0.0,0.9804754043607111,0.0,0.0,0.0,0.0,0.0
ENSG00000137267,EFO_0010282,0.6158341904734494,0.6504977300370525,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000104833,EFO_0010282,0.612979695315676,0.08418879189831534,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.5191719335160297
ENSG00000258947,EFO_0010282,0.6109818130861909,0.49086188311756246,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000196230,EFO_0010282,0.6091113279922478,0.4293257641615359,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000127824,EFO_0010282,0.6071642140565763,0.15709074832552433,0.0,0.9804754043607111,0.0,0.0,0.0,0.0,0.2954543676392478
ENSG00000101162,EFO_0010282,0.6049730036296205,0.2931811773471918,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000167552,EFO_0010282,0.6025214571658664,0.21253282708041607,0.0,0.9804754043607111,0.0,0.0,0.0,0.0,0.0
ENSG00000176014,EFO_0010282,0.6020800131558577,0.19800618423519664,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,EFO_0010282,0.601711134849062,0.9397551086774841,0.0,0.16665747337858577,0.0,0.0,0.5787137078624066,0.7599134970145264,0.613141612598813
ENSG00000261456,EFO_0010282,0.5969852599168626,0.030396539880581056,0.0,0.9804755946267207,0.0,0.0,0.0,0.0,0.0
ENSG00000152086,EFO_0010282,0.5969851442482956,0.030396539880581056,0.0,0.9804754043607111,0.0,0.0,0.0,0.0,0.0
ENSG00000003400,EFO_0010282,0.5661324682027682,0.30164643306790173,0.6839221473130737,0.18183411766266877,0.0,0.0,0.5466423361962298,0.607930797611621,0.0
ENSG00000121853,EFO_0010282,0.560199734032797,0.7729171081776329,0.0,0.8828401693716604,0.0,0.0,0.0,0.0,0.0
ENSG00000171557,EFO_0010282,0.40569057069938286,0.7146971388989963,0.0,0.4559480982087158,0.0,0.0,0.5340360701316744,0.0,0.2739944104835576
ENSG00000164305,EFO_0010282,0.3359401657245064,0.874008218261149,0.47858217563877764,0.18183411766266877,0.0,0.0,0.09092400074989172,0.0,0.25368952184332944
ENSG00000132906,EFO_0010282,0.32862518012649194,0.4082370259841566,0.48483544031478537,0.1866243742131689,0.0,0.0,0.0,0.0,0.0
ENSG00000171560,EFO_0010282,0.301361264265087,0.612772065338551,0.0,0.4559480982087158,0.0,0.0,0.0,0.0,0.4108362725195801
ENSG00000171564,EFO_0010282,0.29084885392155546,0.44952362873244056,0.0,0.4559480982087158,0.0,0.0,0.0,0.0,0.0
ENSG00000204403,EFO_0010282,0.2262116801450359,0.6774459927313249,0.0,0.18183411766266877,0.0,0.0,0.3115881520743602,0.0,0.0
ENSG00000137752,EFO_0010282,0.1442350127500022,0.9529977510428059,0.0,0.1866243742131689,0.0,0.0,0.0,0.0,0.0
ENSG00000106144,EFO_0010282,0.13558661056875607,0.8239112242207537,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000196954,EFO_0010282,0.1347535105397984,0.7965034984654313,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000138794,EFO_0010282,0.1340356985908935,0.772888575460216,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000160716,EFO_0010282,0.13319091301586575,0.32944480017279776,0.0,0.17362334710121896,0.0,0.0,0.12756597953442536,0.0,0.42552163462331893
ENSG00000165806,EFO_0010282,0.12644535894613107,0.5231779283081837,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000105141,EFO_0010282,0.1238572259304597,0.43803228259194876,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_0010282,0.1194082090175474,0.2916663827102132,0.0,0.18183411766266877,0.0,0.0,0.0,0.0,0.0
ENSG00000101204,EFO_0010282,0.11265373049370582,0.2336697082749229,0.0,0.17362334710121896,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,HP_0001657,0.09239496367117545,0.0,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,HP_0002014,0.5500279286947986,0.09345968018991983,0.0,0.8778890335301173,0.0,0.0,0.0,0.0,0.495765241282981
ENSG00000065325,HP_0002014,0.10060784933083547,0.0,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000148154,HP_0002014,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,HP_0005208,0.07669775175367258,0.09151636428557322,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,MONDO_0004822,0.7598370238090004,0.2657745459351073,0.0,0.12310598651635328,0.0,0.0,0.8696169482683951,0.9066612367713315,0.5364412862802979
ENSG00000197561,MONDO_0004822,0.09814866840535222,0.18928814782147488,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000137033,MONDO_0004822,0.07682127923904511,0.09558023095782708,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,MONDO_0016575,0.09784961978450982,0.26149977863608403,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.6237377422394428
ENSG00000111319,MONDO_0016575,0.09345750575339395,0.03495602086266821,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000168447,MONDO_0016575,0.0933189133078872,0.030396539880581056,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000166828,MONDO_0016575,0.0933189133078872,0.030396539880581056,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000168412,MONDO_0016575,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000134640,MONDO_0016575,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000183873,MONDO_0019171,0.8461873338630003,0.3814730818379457,0.0,0.15198269940290526,0.0,0.0,0.985590831187848,0.7444050582999441,0.9236126638648171
ENSG00000007314,MONDO_0019171,0.09502207729074823,0.0864280483862285,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,MONDO_0019171,0.09345237269985668,0.034787151196664985,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000140009,MONDO_0019171,0.038066725032524285,0.03647584785669726,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000001626,MONDO_0100192,0.038153986942658175,0.039346632178752144,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000126895,MONDO_0100192,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000198049,MONDO_0100192,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000166148,MONDO_0100192,0.03695798546847018,0.0,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000157404,EFO_0000198,0.3576697328481158,0.3996375063304677,0.4559480982087158,0.34301650906905706,0.607930797611621,0.0,0.0,0.0,0.7733034268528873
ENSG00000096968,EFO_0000198,0.3545247477563933,0.7095697228414813,0.4559480982087158,0.1767389924389785,0.0,0.0,0.37633345223179177,0.0,0.5784426583480885
ENSG00000117400,EFO_0000198,0.3443635445051472,0.3599450445271127,0.4559480982087158,0.3747051800239477,0.0,0.0,0.0,0.0,0.554767913142406
ENSG00000082898,EFO_0000198,0.3056300822175819,0.39575271367561365,0.4559480982087158,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,EFO_0000198,0.3051936828093767,0.08494144199962372,0.4559480982087158,0.1767389924389785,0.0,0.0,0.0,0.0,0.0
ENSG00000068024,EFO_0000198,0.30470487294582765,0.3556395166027983,0.0,0.48343440297962303,0.0,0.0,0.0,0.0,0.0
ENSG00000116478,EFO_0000198,0.3021615024524678,0.08618770013472754,0.0,0.4927233424674602,0.0,0.0,0.0,0.0,0.0
ENSG00000171720,EFO_0000198,0.2999112744427917,0.012158615952232422,0.0,0.4927233424674602,0.0,0.0,0.0,0.0,0.0
ENSG00000094631,EFO_0000198,0.2995821173847132,0.012158615952232422,0.0,0.4921819041008374,0.0,0.0,0.0,0.0,0.0
ENSG00000196591,EFO_0000198,0.299541694588107,0.0,0.0,0.4927233424674602,0.0,0.0,0.0,0.0,0.0
ENSG00000048052,EFO_0000198,0.2963362691628733,0.0803251612244533,0.0,0.48343440297962303,0.0,0.0,0.0,0.0,0.0
ENSG00000147099,EFO_0000198,0.29533191718674057,0.01823792392834863,0.0,0.4848866821072508,0.0,0.0,0.0,0.0,0.0
ENSG00000163517,EFO_0000198,0.2947775474047135,0.0,0.0,0.4848866821072508,0.0,0.0,0.0,0.0,0.0
ENSG00000169925,EFO_0000198,0.29438062036343954,0.0,0.4559480982087158,0.1131426762221628,0.0,0.0,0.0,0.0,0.0
ENSG00000100429,EFO_0000198,0.29389466219630006,0.0,0.0,0.48343440297962303,0.0,0.0,0.0,0.0,0.0
ENSG00000108840,EFO_0000198,0.29389466219630006,0.0,0.0,0.48343440297962303,0.0,0.0,0.0,0.0,0.0
ENSG00000061273,EFO_0000198,0.29389466219630006,0.0,0.0,0.48343440297962303,0.0,0.0,0.0,0.0,0.0
ENSG00000188389,EFO_0000198,0.25032640974161274,0.8967442557512669,0.0,0.3613066878200745,0.0,0.0,0.0,0.0,0.25308159104571787
ENSG00000198900,EFO_0000198,0.21080424266932407,0.13982408345067285,0.3039653988058105,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000169083,EFO_0000198,0.2058965918460791,0.07909517416259197,0.0,0.33436193868639164,0.0,0.016540282143840693,0.0,0.0,0.0
ENSG00000120217,EFO_0000198,0.13618207212874145,0.8872885572292963,0.0,0.16253705352810702,0.0,0.0,0.0,0.0,0.26627368935389
ENSG00000232810,EFO_0000198,0.13567896592053771,0.8657244412386588,0.0,0.16211487936309896,0.0,0.023480766519637306,0.0,0.0,0.4146515435050632
ENSG00000134460,EFO_0000198,0.1267149087606644,0.4254954966106818,0.0,0.17964355069423402,0.0,0.0,0.0,0.0,0.3383134888708671
ENSG00000147168,EFO_0000198,0.12029892488268554,0.03495602086266821,0.0,0.17552313084375526,0.0,0.0,0.0,0.0,0.43165330908286287
ENSG00000100385,EFO_0000198,0.11969272203934431,0.06079307976116211,0.0,0.17552313084375526,0.0,0.0,0.0,0.0,0.4002270188659607
ENSG00000112715,EFO_0000198,0.11919662841223187,0.8272140308227045,0.0,0.12158615952232422,0.0,0.010352552547827331,0.0,0.0,0.0
ENSG00000143799,EFO_0000198,0.1191754068318322,0.8281897749974446,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,EFO_0000198,0.11631461971993191,0.7286603233594385,0.0,0.15489570114146098,0.0,0.0,0.0,0.0,0.0
ENSG00000185291,EFO_0000198,0.11448363088924596,0.5853933199133279,0.0,0.1587374860430344,0.0,0.013937745461171177,0.0,0.0,0.0
ENSG00000292332,EFO_0000198,0.11429533789557668,0.5853933199133279,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000084207,EFO_0000198,0.11218340080568641,0.0804092673114347,0.0,0.1805127125261935,0.0,0.0,0.0,0.0,0.0
ENSG00000112294,EFO_0000198,0.11174594696958157,0.0,0.0,0.18381359754859944,0.0,0.0,0.0,0.0,0.0
ENSG00000121966,EFO_0000198,0.10944484561596973,0.27989765377558823,0.0,0.15493791855796174,0.0,0.0,0.0,0.0,0.3774118826405945
ENSG00000113580,EFO_0000198,0.10887719857940568,0.02279740491043579,0.0,0.17795485403420175,0.0,0.0,0.0,0.0,0.0
ENSG00000172819,EFO_0000198,0.10702929930598218,0.024317231904464845,0.0,0.17483920869644218,0.0,0.0,0.0,0.0,0.0
ENSG00000198223,EFO_0000198,0.10469867022800243,0.1850929748161582,0.0,0.16253705352810702,0.0,0.01933470726159417,0.0,0.0,0.0
ENSG00000292357,EFO_0000198,0.10443746658339959,0.1850929748161582,0.0,0.16253705352810702,0.0,0.0,0.0,0.0,0.0
ENSG00000004468,EFO_0000198,0.10436668036522868,0.41073826484303533,0.0,0.15113835107288914,0.0,0.0,0.0,0.0,0.0
ENSG00000166825,EFO_0000198,0.10142642598130885,0.15318730253650284,0.0,0.1587374860430344,0.0,0.019886307582086437,0.0,0.0,0.0
ENSG00000002549,EFO_0000198,0.10082472084278589,0.14223047619121884,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000106348,EFO_0000198,0.10060784933083547,0.0,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000178035,EFO_0000198,0.10060784933083547,0.0,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000115170,EFO_0000198,0.09947857755263223,0.030396539880581056,0.0,0.16211487936309896,0.0,0.0,0.0,0.0,0.0
ENSG00000100368,EFO_0000198,0.09881128059278485,0.0,0.0,0.16253705352810702,0.0,0.0,0.0,0.0,0.0
ENSG00000111142,EFO_0000198,0.09834930577442898,0.06079307976116211,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000111424,EFO_0000198,0.09786489951211515,0.17995258218302,0.0,0.15198269940290526,0.0,0.0,0.0,0.0,0.0
ENSG00000072274,EFO_0000198,0.09777445157392135,0.24306658883171553,0.0,0.07599134970145263,0.0,0.0,0.0,0.0,0.6821611567227045
ENSG00000148120,EFO_0000198,0.09742535613771722,0.030396539880581056,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000141279,EFO_0000198,0.09705577628303252,0.01823792392834863,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000136244,EFO_0000198,0.09696538773852643,0.7215121500346566,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000172878,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000138792,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000176393,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000108039,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000172901,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000164307,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000196236,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000123992,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000164308,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000215440,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000164024,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000122121,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000113441,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000142327,EFO_0000198,0.09650140650100547,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000171552,EFO_0000198,0.09197383069899884,0.16036184976401824,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.5228042291572145
ENSG00000167601,EFO_0000198,0.08868571652406074,0.029954101355652598,0.0,0.14438356443276001,0.0,0.0,0.0,0.0,0.0
ENSG00000166851,EFO_0000198,0.0877710579000897,0.6458922778834305,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.0
ENSG00000088832,EFO_0000198,0.08726191013388793,0.0,0.0,0.14353921610274387,0.0,0.0,0.0,0.0,0.0
ENSG00000141867,EFO_0000198,0.08416113201039743,0.5059199063827996,0.0,0.1131426762221628,0.0,0.0,0.0,0.0,0.0
ENSG00000222028,EFO_0000198,0.0819450932799655,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.2641459315622494
ENSG00000105851,EFO_0000198,0.08020288490420542,0.5291528180212829,0.0,0.06079307976116211,0.0,0.0,0.0,0.0,0.38684610738423025
ENSG00000143384,EFO_0000198,0.08006950063936756,0.1938795506856438,0.0,0.12158615952232422,0.0,0.019265020632608196,0.0,0.0,0.0
ENSG00000131203,EFO_0000198,0.07927348976272763,0.1762542331079578,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000112033,EFO_0000198,0.07872050904784149,0.15806200737902149,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000106327,EFO_0000198,0.07838201867994221,0.05028263174912119,0.0,0.06079307976116211,0.0,0.02055475437412443,0.0,0.0,0.5617993637604516
ENSG00000143627,EFO_0000198,0.07811348121644142,0.0,0.0,0.06079307976116211,0.0,0.04500133541956433,0.0,0.0,0.5614622279292372
ENSG00000132170,EFO_0000198,0.07793515185663649,0.13222494848052757,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000100902,EFO_0000198,0.07770416444745856,0.12462581351038234,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000137875,EFO_0000198,0.07756557200195179,0.12006633252829517,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000004487,EFO_0000198,0.07741792234427364,0.11520888302061331,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000101182,EFO_0000198,0.07696209571676194,0.10021287922207198,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000106588,EFO_0000198,0.07598972456600452,0.06822334506530414,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000140379,EFO_0000198,0.07584567452144617,0.012158615952232422,0.0,0.12158615952232422,0.0,0.058080488050564545,0.0,0.0,0.0
ENSG00000125498,EFO_0000198,0.0756714752466927,0.057753425773104,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000197170,EFO_0000198,0.07520950042833682,0.04255515583281348,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000122641,EFO_0000198,0.07520950042833682,0.012158615952232422,0.0,0.12310598651635328,0.0,0.0,0.0,0.0,0.0
ENSG00000082175,EFO_0000198,0.07501755082359864,0.012158615952232422,0.0,0.12158615952232422,0.0,0.03083647603140124,0.0,0.0,0.0
ENSG00000243772,EFO_0000198,0.07470455426693882,0.01823792392834863,0.0,0.12158615952232422,0.0,0.017336857583330655,0.0,0.0,0.0
ENSG00000142507,EFO_0000198,0.07465513064630977,0.024317231904464845,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000173692,EFO_0000198,0.07447034071896741,0.01823792392834863,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000186951,EFO_0000198,0.07447034071896741,0.01823792392834863,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000175166,EFO_0000198,0.07437794575529624,0.015198269940290528,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000159352,EFO_0000198,0.07428555079162506,0.012158615952232422,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000159377,EFO_0000198,0.07428555079162506,0.012158615952232422,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000103035,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000100764,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000100804,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000041357,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000126067,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000087191,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000154611,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000240065,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000277791,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000129484,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000100567,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000129473,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000161057,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000204264,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000130706,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000008018,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000100519,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000129084,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000108671,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000205220,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000258643,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000143106,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000013275,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
ENSG00000108344,EFO_0000198,0.07391597093694036,0.0,0.0,0.12158615952232422,0.0,0.0,0.0,0.0,0.0
